"imgSrc","detailUrl","price","hdpData.homeInfo.bathrooms","hdpData.homeInfo.bedrooms","hdpData.homeInfo.livingArea"
"https://photos.zillowstatic.com/fp/c328c906f51f48858dfc24fd02fd88f8-p_e.jpg","https://www.zillow.com/homedetails/3739-Parrett-Ave-Napa-CA-94558/19407822_zpid/","$748,000","2","3","1100"
"https://photos.zillowstatic.com/fp/4b6987e4423c55ea918417dfc5cadd95-p_e.jpg","https://www.zillow.com/homedetails/30-Belvedere-Ct-Napa-CA-94559/19417718_zpid/","$415,000","2","2","947"
"https://photos.zillowstatic.com/fp/8bf2d2b18e08747294c206e6a31c81f2-p_e.jpg","https://www.zillow.com/homedetails/716-La-Homa-Dr-Napa-CA-94558/19414646_zpid/","$949,000","3","4","2592"
"https://photos.zillowstatic.com/fp/db66c713eadeeee6b2316dc1f8e38a9e-p_e.jpg","https://www.zillow.com/homedetails/105-Hooker-Ave-Sonoma-CA-95476/15800331_zpid/","$900,000","2","4","1776"
"https://photos.zillowstatic.com/fp/f02f6d3e6a65b17cd818ae5d58242c6e-p_e.jpg","https://www.zillow.com/homedetails/773-Arroyo-Rd-Sonoma-CA-95476/2079067779_zpid/","$237,500",,,
"https://photos.zillowstatic.com/fp/eeafb5a5e9ee789f4440205c7426ad6e-p_e.jpg","https://www.zillow.com/homedetails/673-2nd-St-W-Sonoma-CA-95476/184847883_zpid/","$425,000",,,
"https://photos.zillowstatic.com/fp/f919879a92806c60cd1ddbf8d644e4f0-p_e.jpg","https://www.zillow.com/homedetails/2192-1st-Ave-Napa-CA-94558/19420086_zpid/","$969,000","1","1","1001"
"https://photos.zillowstatic.com/fp/cb2e3f22de974139deda865a3de0eafb-p_e.jpg","https://www.zillow.com/homedetails/1142-Legion-Ave-Napa-CA-94559/19392707_zpid/","$899,500","1","2","1134"
"https://photos.zillowstatic.com/fp/1266d924267b9bc48f6154457063abb3-p_e.jpg","https://www.zillow.com/homedetails/17641-Highland-Blvd-Sonoma-CA-95476/15800864_zpid/","$720,000","2","3","1329"
"https://photos.zillowstatic.com/fp/9345c9a2af917fdb697ad3e59fa4929b-p_e.jpg","https://www.zillow.com/homedetails/1222-Apple-Tree-Ct-Sonoma-CA-95476/15828048_zpid/","$2,595,000","3","3","0"
"https://photos.zillowstatic.com/fp/d3d2a758ac6c0799e1a41ee5a3cac8eb-p_e.jpg","https://www.zillow.com/homedetails/154-Piper-Ln-Sonoma-CA-95476/59722385_zpid/","$685,000","3","3","1446"
"https://photos.zillowstatic.com/fp/ad9f6348a2e3637a2730c3663983e1c3-p_e.jpg","https://www.zillow.com/homedetails/2831-Soscol-Ave-Napa-CA-94558/2056514105_zpid/","$1,999,000","5","10","4028"
"https://photos.zillowstatic.com/fp/31357570b549b9767e84d9b44a158f35-p_e.jpg","https://www.zillow.com/homedetails/186-S-Seymour-St-Napa-CA-94559/19395077_zpid/","$1,550,000","3","3","1900"
"https://photos.zillowstatic.com/fp/8865e387c0ea7a080713e893d434e015-p_e.jpg","https://www.zillow.com/homedetails/29-Vanessa-Ct-W-Napa-CA-94558/19414096_zpid/","$529,000","2","2","1257"
"https://photos.zillowstatic.com/fp/29ee643212bf8ef76fa9255dd3364f6a-p_e.jpg","https://www.zillow.com/homedetails/865-Citation-Ct-Napa-CA-94559/68996908_zpid/","$650,000","3","3","2039"
"https://photos.zillowstatic.com/fp/26ac5f41c5fbf81166b579efb3794b13-p_e.jpg","https://www.zillow.com/homedetails/1160-Dance-Dr-Sonoma-CA-95476/15828676_zpid/","$2,495,000","3","3","2817"
"https://photos.zillowstatic.com/fp/2430876963790fd24cf47cdfd943535d-p_e.jpg","https://www.zillow.com/homedetails/17355-Norrbom-Rd-Sonoma-CA-95476/15827582_zpid/","$9,975,000","7","3","8318"
"https://photos.zillowstatic.com/fp/5af986314ddc02be75d3ae122ff0b100-p_e.jpg","https://www.zillow.com/homedetails/631-Casswall-St-Napa-CA-94558/341870215_zpid/","$2,700,000","3","3","3236"
"https://photos.zillowstatic.com/fp/2e1d6c2b12c36041e6a9d6faf551e87d-p_e.jpg","https://www.zillow.com/homedetails/605-Calle-Del-Monte-St-Sonoma-CA-95476/15801153_zpid/","$998,000","2","2","1265"
"https://photos.zillowstatic.com/fp/bd07d852857f6a555a3c47d07348c60c-p_e.jpg","https://www.zillow.com/homedetails/4144-Green-Valley-Rd-Fairfield-CA-94534/82968871_zpid/","$1,675,000",,,
"https://photos.zillowstatic.com/fp/21a5e708408781310822ecdbb55c8dc7-p_e.jpg","https://www.zillow.com/homedetails/295-Foothill-Blvd-Napa-CA-94558/19413956_zpid/","$998,888","3","4","1848"
"https://photos.zillowstatic.com/fp/9e614256070b482b9b6887eed542818d-p_e.jpg","https://www.zillow.com/homedetails/217-S-Coombs-St-Napa-CA-94559/19396218_zpid/","$729,000","1","2","725"
"https://photos.zillowstatic.com/fp/1631b2638901ea42de170a8f7b91c1de-p_e.jpg","https://www.zillow.com/homedetails/4078-Tokay-Dr-Napa-CA-94558/19397766_zpid/","$1,325,000","3","4","2102"
"https://photos.zillowstatic.com/fp/22d678ea2ae4216350fb3b106d8cce00-p_e.jpg","https://www.zillow.com/homedetails/1125-Westview-Dr-Napa-CA-94558/19411441_zpid/","$1,675,000","3","5","2803"
"https://photos.zillowstatic.com/fp/4bd613b033518ec42c59bade023aadeb-p_e.jpg","https://www.zillow.com/homedetails/18023-Mulberry-Ave-Sonoma-CA-95476/15800996_zpid/","$649,000","1","2","1060"
"https://photos.zillowstatic.com/fp/6520409c04481d4b3ab7cfccdff71165-p_e.jpg","https://www.zillow.com/homedetails/5335-Boulder-Ridge-Ct-Fairfield-CA-94534/111921613_zpid/","$2,190,000","4","4","3921"
"https://photos.zillowstatic.com/fp/7834a4c4861723bcfdcb76891043e8d5-p_e.jpg","https://www.zillow.com/community/foundry-at-riversound-napa/447522728_zpid/","$932,930+","4","4","2661"
"https://photos.zillowstatic.com/fp/96d39127bba4c85064063c3885c48a5e-p_e.jpg","https://www.zillow.com/homedetails/18446-1st-Ave-Sonoma-CA-95476/460761355_zpid/","$450,000",,,
"https://photos.zillowstatic.com/fp/4a36e4106f19af00e69f3210080f21b3-p_e.jpg","https://www.zillow.com/homedetails/29-Forest-Dr-Napa-CA-94558/19411346_zpid/","$3,150,000","6","5","4762"
"https://photos.zillowstatic.com/fp/0b98345650681d2a240d0ea2c55cee0a-p_e.jpg","https://www.zillow.com/homedetails/325-Cecile-Ct-Napa-CA-94558/337916869_zpid/","$299,000",,,
"https://photos.zillowstatic.com/fp/27e6c59decfc13966a1a55cfa5085190-p_e.jpg","https://www.zillow.com/homedetails/56-Guadalajara-Dr-56-Sonoma-CA-95476/450174733_zpid/","$269,900","2","2","1440"
"https://photos.zillowstatic.com/fp/d84db2167c9099685db6f5fca7cc6a8f-p_e.jpg","https://www.zillow.com/homedetails/468-Mountain-Ave-Sonoma-CA-95476/15800621_zpid/","$1,475,000","2","3","2163"
"https://photos.zillowstatic.com/fp/1558e46088f4820cf9e12f933480ad68-p_e.jpg","https://www.zillow.com/homedetails/3429-Willis-Dr-Napa-CA-94558/19408450_zpid/","$590,000","2","3","1218"
"https://photos.zillowstatic.com/fp/c1200f99c9817855f9cf544c973c4c1f-p_e.jpg","https://www.zillow.com/homedetails/836-W-Spain-St-APT-6-Sonoma-CA-95476/15828951_zpid/","$414,999","1","2","864"
"https://photos.zillowstatic.com/fp/b2b341c4fb5370a649fd3fa7e1491b05-p_e.jpg","https://www.zillow.com/homedetails/112-E-Agua-Caliente-Rd-Sonoma-CA-95476/15800327_zpid/","$735,000","2","2","1111"
"https://photos.zillowstatic.com/fp/eba4d10907fc1674a5497524c6026b3b-p_e.jpg","https://www.zillow.com/homedetails/588-Main-St-UNIT-207-Napa-CA-94559/94688612_zpid/","$764,500","1","1","948"
"https://photos.zillowstatic.com/fp/e7de7e7c1a2ca320f8163b46f16a1694-p_e.jpg","https://www.zillow.com/homedetails/108-Creek-View-Cir-Fairfield-CA-94533/460038615_zpid/","$689,000","3","3","2152"
"https://photos.zillowstatic.com/fp/6c88d4178873e8584feb0b72ad6f14ed-p_e.jpg","https://www.zillow.com/homedetails/124-S-Temelec-Cir-Sonoma-CA-95476/15838220_zpid/","$695,000","3","3","1932"
"https://photos.zillowstatic.com/fp/6e3d5f45cc66f5ee9132daa5522878ee-p_e.jpg","https://www.zillow.com/homedetails/485-Sanchez-Ct-Sonoma-CA-95476/460691467_zpid/","$1,049,900","3","3","1861"
"https://photos.zillowstatic.com/fp/d564e827176fc797965e8c5eccb6dbbc-p_e.jpg","https://www.zillow.com/homedetails/2019-Brown-St-Napa-CA-94559/19392635_zpid/","$1,250,000","2","2","1113"
"https://photos.zillowstatic.com/fp/0572e18f76cf3368edb829ea31fdcf5c-p_e.jpg","https://www.zillow.com/homedetails/4788-Opus-Cir-Fairfield-CA-94534/2056830265_zpid/","$0","3","4","2346"
"https://photos.zillowstatic.com/fp/3cd78dbc08b93fc13111be5ba3e59dd6-p_e.jpg","https://www.zillow.com/homedetails/51-Davis-Ave-Napa-CA-94559/19396725_zpid/","$749,000","1","2","1068"
"https://photos.zillowstatic.com/fp/76443eb7cad3bc0ad9b5eb49f0d89d4a-p_e.jpg","https://www.zillow.com/homedetails/657-Cherry-Ave-Sonoma-CA-95476/15798609_zpid/","$525,000","2","2","1289"
"https://photos.zillowstatic.com/fp/aac8b3b3f7b5472e5ae983dbb94f9883-p_e.jpg","https://www.zillow.com/homedetails/1440-Center-St-Napa-CA-94559/19392998_zpid/","$1,049,000","1","3","1018"
"https://photos.zillowstatic.com/fp/a6420a9808d4ac7d8414353426adb073-p_e.jpg","https://www.zillow.com/homedetails/2231-1st-Ave-Napa-CA-94558/79810522_zpid/","$2,700,000","4","4","3280"
"https://photos.zillowstatic.com/fp/708b82369ccf81bdfc90aee9197d5989-p_e.jpg","https://www.zillow.com/homedetails/1418-B-St-Napa-CA-94559/129648362_zpid/","$1,299,000","4","6","2800"
"https://photos.zillowstatic.com/fp/ffcf1cafd13a435bb5a20a5b93516b33-p_e.jpg","https://www.zillow.com/homedetails/4540-Saint-Andrews-Ct-Fairfield-CA-94534/15721854_zpid/","$1,049,998","3","3","2690"
"https://photos.zillowstatic.com/fp/363656b065b1a4978773ec19ffc19a22-p_e.jpg","https://www.zillow.com/homedetails/225-Berna-Ave-Napa-CA-94559/19416068_zpid/","$979,000","3","3","1532"
"https://photos.zillowstatic.com/fp/4d1d876300e59bd7525330631c873699-p_e.jpg","https://www.zillow.com/homedetails/1008-Evans-Ave-Napa-CA-94559/19396622_zpid/","$1,395,000","5","4","2190"
"https://photos.zillowstatic.com/fp/51fe921854ed3784a034ca9602519f10-p_e.jpg","https://www.zillow.com/homedetails/1299-Duhig-Rd-Napa-CA-94559/130979689_zpid/","$3,995,000",,,
"https://photos.zillowstatic.com/fp/33c7b6ada9a9645d6e16ade87dda7d23-p_e.jpg","https://www.zillow.com/homedetails/94-S-Newport-Dr-Napa-CA-94559/19414283_zpid/","$1,399,000","3","3","2077"
"https://photos.zillowstatic.com/fp/9b35aa612ec56c99a1787db6cb33a191-p_e.jpg","https://www.zillow.com/homedetails/1200-Apple-Tree-Ct-Sonoma-CA-95476/15828050_zpid/","$1,450,000","2","3","1506"
"https://photos.zillowstatic.com/fp/58c235f47946080d262f120dddbfbda8-p_e.jpg","https://www.zillow.com/homedetails/20564-Broadway-Sonoma-CA-95476/15829505_zpid/","$1,250,000","2","3","1833"
"https://photos.zillowstatic.com/fp/81a42124ee4bfa1be42fc5b7eff184e8-p_e.jpg","https://www.zillow.com/homedetails/303-Flagship-Dr-Napa-CA-94558/352437858_zpid/","$955,000","3","4","2354"
"https://photos.zillowstatic.com/fp/80afc299b56071186cf3d7a2a61cb2a4-p_e.jpg","https://www.zillow.com/homedetails/2470-W-Pueblo-Ave-Napa-CA-94558/19412267_zpid/","$1,125,000","2","3","0"
"https://photos.zillowstatic.com/fp/1763b76fb0b3635cc36da74a71bf806a-p_e.jpg","https://www.zillow.com/homedetails/670-Oak-Ln-Sonoma-CA-95476/96056105_zpid/","$2,998,000","3","3","1962"
"https://photos.zillowstatic.com/fp/a654b23c12a1d2b96d017307f4022929-p_e.jpg","https://www.zillow.com/community/copperleaf-at-riversound-napa/447915021_zpid/","$755,590+","3","3","2026"
"https://photos.zillowstatic.com/fp/c5846c349cdacb9418a82351a10ae008-p_e.jpg","https://www.zillow.com/community/patina-at-riversound-napa/349928117_zpid/","$924,861+","3","4","2340"
"https://photos.zillowstatic.com/fp/59ab9390358d498aedd64c05bbd8c08e-p_e.jpg","https://www.zillow.com/homedetails/47-Cuernavaca-Dr-Sonoma-CA-95476/2090370927_zpid/","$230,000","2","2","1080"
"https://photos.zillowstatic.com/fp/19b29c38d7a7b2b0ed8573d3c64bbe02-p_e.jpg","https://www.zillow.com/community/patina-at-riversound-napa/349928112_zpid/","$919,990+","5","5","2827"
"https://photos.zillowstatic.com/fp/fa59c8f4bfb0630632c96d16cc71d3bf-p_e.jpg","https://www.zillow.com/homedetails/828-Laguna-St-Napa-CA-94558/19391545_zpid/","$665,000","2","3","1374"
"https://photos.zillowstatic.com/fp/f9c5c2d571d4ec23beca99c0287c2a54-p_e.jpg","https://www.zillow.com/homedetails/2430-Yajome-St-Napa-CA-94558/19390525_zpid/","$685,000","2","3","1422"
"https://photos.zillowstatic.com/fp/068d486e8311a825ac8c25f91cf85f84-p_e.jpg","https://www.zillow.com/homedetails/35-Forest-Ln-Napa-CA-94558/82885222_zpid/","$4,350,000","6","5","4960"
"https://photos.zillowstatic.com/fp/90501dc9ff3765ac505e400cf1583421-p_e.jpg","https://www.zillow.com/homedetails/2-Remington-Ct-Napa-CA-94558/19410196_zpid/","$3,500,000","4","4","4773"
"https://photos.zillowstatic.com/fp/5f2bfb1d40db2da0448818db1378f52f-p_e.jpg","https://www.zillow.com/homedetails/18-Riverton-Ct-Napa-CA-94558/111417649_zpid/","$1,649,000","3","4","2949"
"https://photos.zillowstatic.com/fp/50af05d1f808d1cd80b48b3ba4803624-p_e.jpg","https://www.zillow.com/homedetails/1162-Pennyroyal-St-Napa-CA-94559/250823618_zpid/","$2,495,000","4","5","3872"
"https://photos.zillowstatic.com/fp/7e3517333b31d435454becab78116fdd-p_e.jpg","https://www.zillow.com/homedetails/3406-Deerfield-Ct-Napa-CA-94558/19410674_zpid/","$1,385,000","3","4","2128"
"https://photos.zillowstatic.com/fp/1f07586881615b603387e44a1fdc5e42-p_e.jpg","https://www.zillow.com/homedetails/1195-Congress-Valley-Rd-Napa-CA-94558/19418081_zpid/","$2,495,000","4","4","3525"
"https://photos.zillowstatic.com/fp/e4794a63eb29f5cd677cbbf365574b61-p_e.jpg","https://www.zillow.com/homedetails/2180-Patton-Ave-Napa-CA-94559/19417453_zpid/","$2,275,000","4","4","2195"
"https://photos.zillowstatic.com/fp/751c3c0e24818b36363b87aeaf221a84-p_e.jpg","https://www.zillow.com/homedetails/15-Lemon-Ct-Napa-CA-94558/19412965_zpid/","$1,285,000","3","4","2210"
"https://photos.zillowstatic.com/fp/afa956fbc4f28d78fe14eccda2a68063-p_e.jpg","https://www.zillow.com/homedetails/1092-Foster-Rd-Napa-CA-94558/335623304_zpid/","$899,000","3","2","1360"
"https://photos.zillowstatic.com/fp/0e3fac26708a9eb1587c7f92558cea16-p_e.jpg","https://www.zillow.com/homedetails/750-Bridle-Ridge-Ct-Fairfield-CA-94534/111924849_zpid/","$998,000",,,
"https://photos.zillowstatic.com/fp/b8637e0a5b9d8e9646acc4217d13cd9d-p_e.jpg","https://www.zillow.com/homedetails/219-Hamilton-Dr-Fairfield-CA-94533/15642639_zpid/","$399,000","1","2","785"
"https://photos.zillowstatic.com/fp/d75442ae41a23e1b97ab1a17973a959c-p_e.jpg","https://www.zillow.com/homedetails/3207-Swiss-Ct-Napa-CA-94558/19419644_zpid/","$1,890,000","3","4","2396"
"https://photos.zillowstatic.com/fp/91f5c397ce12c1ba52bd82c2dff1ad0f-p_e.jpg","https://www.zillow.com/homedetails/22-Monez-Blvd-Napa-CA-94559/19396545_zpid/","$1,850,000","3","4","2808"
"https://photos.zillowstatic.com/fp/731c71b5aebee48a34fbce62258196ae-p_e.jpg","https://www.zillow.com/homedetails/2072-Kirkland-Ave-Napa-CA-94558/19420335_zpid/","$1,995,000","2","3","1465"
"https://photos.zillowstatic.com/fp/1307ee6ae440116229e68cc9c9840b0a-p_e.jpg","https://www.zillow.com/homedetails/195-247-Fisher-Ln-Sonoma-CA-95476/461338232_zpid/","$19,995,000","11","10","9002"
"https://photos.zillowstatic.com/fp/aa5e54dc5289b373289c1fa4b8350c55-p_e.jpg","https://www.zillow.com/homedetails/601-Napa-Rd-Sonoma-CA-95476/2094993845_zpid/","$12,999,000","8","5","6476"
"https://photos.zillowstatic.com/fp/e20ec94f6adabf6cc5262913122820aa-p_e.jpg","https://www.zillow.com/homedetails/229-Cazares-Cir-Sonoma-CA-95476/461338231_zpid/","$156,000","2","2","1200"
"https://photos.zillowstatic.com/fp/c0796f546d2e29156a6c57d0a8c3a4cd-p_e.jpg","https://www.zillow.com/homedetails/2239-Redwood-Rd-ABC-Napa-CA-94558/461009911_zpid/","$1,899,000","6","9","5067"
"https://photos.zillowstatic.com/fp/4c5beef7205ecdaabd9edb86329b3415-p_e.jpg","https://www.zillow.com/homedetails/247-Fisher-Ln-Sonoma-CA-95476/439901342_zpid/","$12,995,000","8","5","6008"
"https://photos.zillowstatic.com/fp/ac1b7850ea0d891837f079145248a95b-p_e.jpg","https://www.zillow.com/homedetails/14-Clement-Ct-Napa-CA-94558/19414160_zpid/","$1,225,000","3","4","2324"
"https://photos.zillowstatic.com/fp/112700285f17bf750ffab0a17aadd7be-p_e.jpg","https://www.zillow.com/community/foundry-at-riversound-napa/447522727_zpid/","$786,730+","4","3","2138"
"https://photos.zillowstatic.com/fp/4a82b4b0ba9f5cd3814c338ae7dc6703-p_e.jpg","https://www.zillow.com/homedetails/473-W-Verano-Ave-Sonoma-CA-95476/15797252_zpid/","$799,000","2","2","2248"
"https://photos.zillowstatic.com/fp/19d939d06c0f0f2bffa49e96d9a75dd9-p_e.jpg","https://www.zillow.com/homedetails/2447-Rigdon-St-Napa-CA-94558/19398175_zpid/","$1,595,000","4","5","2888"
"https://photos.zillowstatic.com/fp/dee332032dddf616723b130c2eec53ea-p_e.jpg","https://www.zillow.com/homedetails/2230-1st-St-Napa-CA-94559/19392422_zpid/","$2,295,000","2","5","3607"
"https://photos.zillowstatic.com/fp/a3bae21d01e17b165701b59779be5a1b-p_e.jpg","https://www.zillow.com/homedetails/1830-E-Napa-St-Sonoma-CA-95476/15828107_zpid/","$3,348,000","4","4","3164"
"https://photos.zillowstatic.com/fp/aadac16808c4fba74c2b0af607cd8a2b-p_e.jpg","https://www.zillow.com/homedetails/335-Davila-Ct-Sonoma-CA-95476/15829269_zpid/","$1,575,000","3","3","2214"
"https://photos.zillowstatic.com/fp/ea81b2ce1903f042f494f77699a272e6-p_e.jpg","https://www.zillow.com/homedetails/4730-Valley-End-Ln-Fairfield-CA-94534/15721634_zpid/","$1,100,000","4","3","1503"
"https://photos.zillowstatic.com/fp/413268e4bb2da3d2811d6306edcfaf43-p_e.jpg","https://www.zillow.com/homedetails/3521-Ruston-Ln-Napa-CA-94558/461284667_zpid/","$1,725,000","3","4","2965"
"https://photos.zillowstatic.com/fp/f3d1950ad6d67f0776d6eb18caa26a4e-p_e.jpg","https://www.zillow.com/homedetails/3541-Ruston-Ln-Napa-CA-94558/461284544_zpid/","$1,550,000","3","4","2308"
"https://photos.zillowstatic.com/fp/ecd40a5ef6c6d2d32138b2fa049f9533-p_e.jpg","https://www.zillow.com/homedetails/18090-Las-Lomas-Rd-Sonoma-CA-95476/15801134_zpid/","$579,000","1","2","708"
"https://photos.zillowstatic.com/fp/d8e204371e19a3cdfa0c13e59972fb9e-p_e.jpg","https://www.zillow.com/homedetails/3527-Jomar-Dr-Napa-CA-94558/19398450_zpid/","$925,000","3","4","1930"
"https://photos.zillowstatic.com/fp/1c51e24021894107cec27a57d10128b3-p_e.jpg","https://www.zillow.com/homedetails/22-Saint-Mathew-Ct-Sonoma-CA-95476/15838157_zpid/","$749,000","2","2","1273"
"https://photos.zillowstatic.com/fp/afe37856fe6b71b805d9ac2ec5746451-p_e.jpg","https://www.zillow.com/homedetails/649-1st-St-W-APT-15-Sonoma-CA-95476/96070029_zpid/","$885,000","3","3","2030"
"https://photos.zillowstatic.com/fp/29c39cd108e910e768d1867448526451-p_e.jpg","https://www.zillow.com/homedetails/1145-3rd-Ave-Napa-CA-94558/19420454_zpid/","$3,495,000","4","4","2876"
"https://photos.zillowstatic.com/fp/ead2a7cc1c3bcad982deca8e12e1faa5-p_e.jpg","https://www.zillow.com/homedetails/5267-Old-Sonoma-Rd-Napa-CA-94559/130979906_zpid/","$2,995,000",,,
"https://photos.zillowstatic.com/fp/a48661c2bcff2f1fc58d72b2b036cb99-p_e.jpg","https://www.zillow.com/homedetails/3320-Redwood-Rd-Napa-CA-94558/19405865_zpid/","$1,195,000","1","0","1000"
"https://photos.zillowstatic.com/fp/8576762297558233f0063270550064f6-p_e.jpg","https://www.zillow.com/community/midway-meadows/460944562_zpid/","$749,000+","4","4","2528"
"https://photos.zillowstatic.com/fp/f5999a9d9fb6f9e0d80ec30848beebfb-p_e.jpg","https://www.zillow.com/homedetails/2-Village-Pkwy-Napa-CA-94558/19414015_zpid/","$465,000","2","2","976"
"https://photos.zillowstatic.com/fp/6a8305c7b774100b75ddf60405c11f92-p_e.jpg","https://www.zillow.com/homedetails/1000-Siesta-Way-Sonoma-CA-95476/15800881_zpid/","$2,495,000","3","3","2259"
"https://photos.zillowstatic.com/fp/6aac1ec5191904f8776287949505c3b1-p_e.jpg","https://www.zillow.com/homedetails/2539-Rollingwood-Dr-Napa-CA-94558/19410861_zpid/","$1,175,000","2","3","1441"
"https://photos.zillowstatic.com/fp/59aca7a2d7a10802e2a2025b878da445-p_e.jpg","https://www.zillow.com/homedetails/3425-Redwood-Rd-Napa-CA-94558/68974666_zpid/","$1,745,000","2","3","2623"
"https://photos.zillowstatic.com/fp/a5d3b068f229040726c1970260ce38ad-p_e.jpg","https://www.zillow.com/homedetails/309-Hamilton-Dr-Fairfield-CA-94533/15642648_zpid/","$420,000","1","2","866"
"https://photos.zillowstatic.com/fp/baea3cb4f3515b48e975878edfaefe50-p_e.jpg","https://www.zillow.com/homedetails/342-Sagebrush-Dr-Napa-CA-94558/443164131_zpid/","$884,256","3","4","2559"
"https://photos.zillowstatic.com/fp/22459f9a39b88385f169cf8e6228d472-p_e.jpg","https://www.zillow.com/homedetails/487-Sanchez-Ct-Sonoma-CA-95476/447615171_zpid/","$994,900","3","3","1861"
"https://photos.zillowstatic.com/fp/686d4f1c0398cf0a8e5181441c32214c-p_e.jpg","https://www.zillow.com/homedetails/110-Vintners-Ct-Napa-CA-94559/446860500_zpid/","$4,150,000","4","3","2353"
"https://photos.zillowstatic.com/fp/38a61c560e9a8f9a814018d352d8622a-p_e.jpg","https://www.zillow.com/homedetails/1070-Borrette-Ct-Napa-CA-94558/444190552_zpid/","$3,789,500","5","4","4167"
"https://photos.zillowstatic.com/fp/07f45a8e01fe25deee115d8d91217fe6-p_e.jpg","https://www.zillow.com/homedetails/1145-Eggleston-St-Napa-CA-94559/129649039_zpid/","$899,000","2","3","1393"
"https://photos.zillowstatic.com/fp/50aa50f1957c61cef5f34c92cb7b180f-p_e.jpg","https://www.zillow.com/homedetails/423-Seminary-St-Napa-CA-94559/119939627_zpid/","$7,500,000","4","5","6200"
"https://photos.zillowstatic.com/fp/9f7376ba037d9615b44d0a284ae7b7fa-p_e.jpg","https://www.zillow.com/homedetails/18350-Sierra-Dr-Sonoma-CA-95476/443184085_zpid/","$1,200,000","2","3","1878"
"https://photos.zillowstatic.com/fp/662c14d77c66978710e58011c943ca98-p_e.jpg","https://www.zillow.com/homedetails/1100-Stanly-Ln-Napa-CA-94559/443085461_zpid/","$4,880,000",,,
"https://photos.zillowstatic.com/fp/66a75b44f073bd75bcf9eaf262f7f574-p_e.jpg","https://www.zillow.com/homedetails/1000-Stanly-Ln-Napa-CA-94559/443085169_zpid/","$3,750,000",,,
"https://photos.zillowstatic.com/fp/890b17812315b471e488b20adcc01df2-p_e.jpg","https://www.zillow.com/homedetails/1074-Marina-Dr-Napa-CA-94559/19413669_zpid/","$460,000","2","2","943"
"https://photos.zillowstatic.com/fp/cfc90c957d04550c5b3f6a9a214c8c26-p_e.jpg","https://www.zillow.com/homedetails/5933-Haire-Ln-Napa-CA-94559/130979682_zpid/","$9,975,000",,,
"https://photos.zillowstatic.com/fp/8a0ef43392e231d11b071896ced69f37-p_e.jpg","https://www.zillow.com/homedetails/200-250-Napa-Rd-Sonoma-CA-95476/439654147_zpid/","$2,450,000","1","1","984"
"https://photos.zillowstatic.com/fp/55f2286fb901b334afdd6089199fc715-p_e.jpg","https://www.zillow.com/homedetails/4500-Lovall-Valley-Loop-Rd-Sonoma-CA-95476/19419831_zpid/","$2,550,000",,,
"https://photos.zillowstatic.com/fp/08945c84161e06bf047c01e402ea4467-p_e.jpg","https://www.zillow.com/homedetails/2034-Fremont-Dr-Sonoma-CA-95476/15832894_zpid/","$22,000,000",,,
"https://photos.zillowstatic.com/fp/3cc03b18ab794d02878af98e0f52f8d6-p_e.jpg","https://www.zillow.com/homedetails/23300-Ramal-Rd-23500-Sonoma-CA-95476/345152057_zpid/","$3,895,000",,,
"https://photos.zillowstatic.com/fp/f8016dd0f869a9f511f18727a1a5ae86-p_e.jpg","https://www.zillow.com/homedetails/1698-D-St-Napa-CA-94559/111418000_zpid/","$2,400,000","0","0",
"https://photos.zillowstatic.com/fp/c042a7a65cf087bc2c7072032257382b-p_e.jpg","https://www.zillow.com/homedetails/0-Shady-Brook-Ln-Napa-CA-94558/2056044823_zpid/","$985,000",,,
"https://photos.zillowstatic.com/fp/881fd3a4cf86b15cbad54c98b0d2d5e6-p_e.jpg","https://www.zillow.com/homedetails/6111-Wild-Horse-Valley-Rd-Napa-CA-94558/19420397_zpid/","$590,000",,,
"https://photos.zillowstatic.com/fp/e56f3b36ef028566eb7cf78d2023c4a1-p_e.jpg","https://www.zillow.com/homedetails/22100-Arnold-Dr-Sonoma-CA-95476/2089811892_zpid/","$3,900,000",,,
"https://photos.zillowstatic.com/fp/5c8565cb8b95de812a4e9ba2237fc617-p_e.jpg","https://www.zillow.com/homedetails/1424-Rockville-Rd-Fairfield-CA-94534/108869208_zpid/","$320,000",,,
"https://photos.zillowstatic.com/fp/daf273e78e8525133911633915918ec2-p_e.jpg","https://www.zillow.com/homedetails/18782-Polley-Ln-Sonoma-CA-95476/15798271_zpid/","$849,000","2","3","1396"
"https://photos.zillowstatic.com/fp/51874a340392420e36953a388df7306e-p_e.jpg","https://www.zillow.com/homedetails/82-Vista-Cir-Sonoma-CA-95476/119691054_zpid/","$199,000","1","2","672"
"https://photos.zillowstatic.com/fp/69e76809138d8eaf14963a040ecc8a70-p_e.jpg","https://www.zillow.com/homedetails/770-Lincoln-Ave-SPACE-23-Napa-CA-94558/69000687_zpid/","$205,000","2","3","1200"
"https://photos.zillowstatic.com/fp/2fc33f463e6cd76e0840b9c7f07b00ae-p_e.jpg","https://www.zillow.com/homedetails/360-Waypoint-Dr-Napa-CA-94558/456596919_zpid/","$949,990","5","5","3173"
"https://photos.zillowstatic.com/fp/65ed86a2efb9a0b662bd1a369c8f3c10-p_e.jpg","https://www.zillow.com/homedetails/2159-Penny-Ln-Napa-CA-94559/19417454_zpid/","$2,229,999","4","5","3808"
