price,bedrooms,bathrooms,sqft,lot_size,property_type,year_built,location,latitude,longitude,description,state,zipcode,address,listing_url,source_file,data_tier,is_synthetic_augment
339990.0,5.0,3.0,2578.0,4377.78,single_family,1987.0,Houston,29.648413,-95.53496,,TX,77071.0,"8927 Aspen Place Dr, Houston, TX 77071",https://www.zillow.com/homedetails/8927-Aspen-Place-Dr-Houston-TX-77071/28532047_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
389999.0,4.0,2.0,2104.0,7927.92,single_family,1987.0,Houston,29.65882,-95.49252,,TX,77096.0,"11102 Hillcroft Ave, Houston, TX 77096",https://www.zillow.com/homedetails/11102-Hillcroft-Ave-Houston-TX-77096/461396784_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
325000.0,4.0,2.0,2178.0,7474.896,single_family,1987.0,Houston,29.668442,-95.60655,,TX,77099.0,"12535 Hunting Brook Dr, Houston, TX 77099",https://www.zillow.com/homedetails/12535-Hunting-Brook-Dr-Houston-TX-77099/28212779_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
145000.0,2.0,2.0,1096.0,1080.288,townhouse,1987.0,Houston,29.645178,-95.50193,,TX,77035.0,"12245 Lemon Ridge Ln #122, Houston, TX 77035",https://www.zillow.com/homedetails/12245-Lemon-Ridge-Ln-122-Houston-TX-77035/27808603_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
50000.0,2.0,1.0,966.0,5477.623555143062,townhouse,1987.0,Houston,29.640875,-95.50389,,TX,77035.0,"12500 Sandpiper Dr APT 189, Houston, TX 77035",https://www.zillow.com/homedetails/12500-Sandpiper-Dr-APT-189-Houston-TX-77035/28424795_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
50000.0,2.0,1.0,966.0,5477.623555143062,townhouse,1987.0,Houston,29.640875,-95.50389,,TX,77035.0,"12500 Sandpiper Dr APT 11, Houston, TX 77035",https://www.zillow.com/homedetails/12500-Sandpiper-Dr-APT-11-Houston-TX-77035/28424659_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
230000.0,3.0,3.0,2366.0,2217.204,townhouse,1987.0,Houston,29.644726,-95.49879,,TX,77035.0,"6154 W Airport Blvd #16, Houston, TX 77035",https://www.zillow.com/homedetails/6154-W-Airport-Blvd-16-Houston-TX-77035/28391632_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
275000.0,3.0,3.0,1893.0,5131.368,single_family,1987.0,Houston,29.663383,-95.59674,,TX,77099.0,"10610 Chapel Hill Dr, Houston, TX 77099",https://www.zillow.com/homedetails/10610-Chapel-Hill-Dr-Houston-TX-77099/28268541_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
229000.0,3.0,2.0,1665.0,5453.712,single_family,1987.0,Houston,29.6521,-95.50238,,TX,77035.0,"6354 Ivyknoll Dr, Houston, TX 77035",https://www.zillow.com/homedetails/6354-Ivyknoll-Dr-Houston-TX-77035/28285055_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
75000.0,2.0,1.0,870.0,3.7029,townhouse,1987.0,Houston,29.666727,-95.56583,,TX,77099.0,"10501 South Dr APT 286, Houston, TX 77099",https://www.zillow.com/homedetails/10501-South-Dr-APT-286-Houston-TX-77099/28346903_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
249000.0,3.0,2.0,1748.0,5292.54,single_family,1987.0,Houston,29.651695,-95.49892,,TX,77035.0,"11710 Bowlan Ln, Houston, TX 77035",https://www.zillow.com/homedetails/11710-Bowlan-Ln-Houston-TX-77035/28342800_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
85000.0,2.0,2.0,937.0,3.3401,townhouse,1987.0,Houston,29.665903,-95.52072,,TX,77071.0,"8100 Creekbend Dr APT 149, Houston, TX 77071",https://www.zillow.com/homedetails/8100-Creekbend-Dr-APT-149-Houston-TX-77071/89637529_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
699000.0,4.0,4.0,3400.0,8511.624,single_family,1987.0,Houston,29.65484,-95.51855,,TX,77071.0,"7927 Wolfield Ln, Houston, TX 77071",https://www.zillow.com/homedetails/7927-Wolfield-Ln-Houston-TX-77071/28341393_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
449500.0,4.0,2.0,2332.0,9361.044,single_family,1987.0,Houston,29.650915,-95.4969,,TX,77035.0,"6035 Cartagena St, Houston, TX 77035",https://www.zillow.com/homedetails/6035-Cartagena-St-Houston-TX-77035/28075290_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
265000.0,3.0,2.0,1993.0,7261.452,single_family,1987.0,Houston,29.655945,-95.57629,,TX,77099.0,"11203 Vanderford Dr, Houston, TX 77099",https://www.zillow.com/homedetails/11203-Vanderford-Dr-Houston-TX-77099/28148439_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
155500.0,2.0,3.0,1626.0,1075.932,townhouse,1987.0,Houston,29.66518,-95.50454,,TX,77096.0,"10715 Sandpiper Dr, Houston, TX 77096",https://www.zillow.com/homedetails/10715-Sandpiper-Dr-Houston-TX-77096/28177971_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
94900.0,3.0,2.0,1182.0,3.3401,townhouse,1987.0,Houston,29.665903,-95.52072,,TX,77071.0,"8100 Creekbend Dr APT 131, Houston, TX 77071",https://www.zillow.com/homedetails/8100-Creekbend-Dr-APT-131-Houston-TX-77071/88062287_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
90000.0,3.0,2.0,1182.0,3.3401,townhouse,1987.0,Houston,29.665903,-95.52072,,TX,77071.0,"8100 Creekbend Dr APT 104, Houston, TX 77071",https://www.zillow.com/homedetails/8100-Creekbend-Dr-APT-104-Houston-TX-77071/89650878_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
292000.0,4.0,2.0,2063.0,9748.728,single_family,1987.0,Houston,29.666256,-95.53765,,TX,77031.0,"9106 Willow Meadow Dr, Houston, TX 77031",https://www.zillow.com/homedetails/9106-Willow-Meadow-Dr-Houston-TX-77031/28140655_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
159999.0,2.0,2.0,1151.0,2848.824,townhouse,1987.0,Houston,29.668911,-95.6021,,TX,77099.0,"12339 S Dairy Ashford Rd #2339, Houston, TX 77099",https://www.zillow.com/homedetails/12339-S-Dairy-Ashford-Rd-2339-Houston-TX-77099/28191034_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
187000.0,3.0,2.0,1360.0,5749.92,single_family,1987.0,Houston,29.850838,-95.19536,,TX,77044.0,"13134 Bamboo Forest Trl, Houston, TX 77044",https://www.zillow.com/homedetails/13134-Bamboo-Forest-Trl-Houston-TX-77044/28291792_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
174900.0,2.0,1.0,947.0,5327.388,single_family,1987.0,Houston,29.849915,-95.194405,,TX,77044.0,"8646 Flower Path St, Houston, TX 77044",https://www.zillow.com/homedetails/8646-Flower-Path-St-Houston-TX-77044/28291949_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
356340.0,4.0,4.0,2734.0,5477.623555143062,single_family,1987.0,Crosby,29.952204,-95.12097,,TX,77532.0,"2507 Yuma Hills Cir, Crosby, TX 77532",https://www.zillow.com/homedetails/2507-Yuma-Hills-Cir-Crosby-TX-77532/461564713_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
347040.0,4.0,4.0,2563.0,5477.623555143062,single_family,1987.0,Crosby,29.95236,-95.12082,,TX,77532.0,"2503 Yuma Hills Cir, Crosby, TX 77532",https://www.zillow.com/homedetails/2503-Yuma-Hills-Cir-Crosby-TX-77532/461564716_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
234900.0,3.0,3.0,1634.0,4695.768,single_family,1987.0,Houston,29.869469,-95.1926,,TX,77044.0,"10223 Dawson Hill Ln, Houston, TX 77044",https://www.zillow.com/homedetails/10223-Dawson-Hill-Ln-Houston-TX-77044/161441841_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
510000.0,5.0,4.0,3541.0,9099.684,single_family,1987.0,Houston,29.929789,-95.17949,,TX,77044.0,"14326 Hartshill Dr, Houston, TX 77044",https://www.zillow.com/homedetails/14326-Hartshill-Dr-Houston-TX-77044/28542404_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
320000.0,5.0,3.0,3644.0,0.3153,single_family,1987.0,Houston,29.821507,-95.17103,,TX,77049.0,"6731 Forest Mews Ct, Houston, TX 77049",https://www.zillow.com/homedetails/6731-Forest-Mews-Ct-Houston-TX-77049/68415295_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
325000.0,4.0,3.0,3068.0,4734.972,single_family,1987.0,Houston,29.87517,-95.138664,,TX,77044.0,"15614 S Early Dusk Cir, Houston, TX 77044",https://www.zillow.com/homedetails/15614-S-Early-Dusk-Cir-Houston-TX-77044/243979567_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
479000.0,4.0,4.0,3879.0,9239.076,single_family,1987.0,Houston,29.92019,-95.17704,,TX,77044.0,"15718 Starcreek Ln, Houston, TX 77044",https://www.zillow.com/homedetails/15718-Starcreek-Ln-Houston-TX-77044/80548597_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
649900.0,5.0,4.0,3884.0,0.3087,single_family,1987.0,Houston,29.920628,-95.18391,,TX,77044.0,"15607 Shining Brook Ct, Houston, TX 77044",https://www.zillow.com/homedetails/15607-Shining-Brook-Ct-Houston-TX-77044/112155258_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
285900.0,4.0,3.0,1919.0,5989.5,single_family,1987.0,Houston,29.832634,-95.18714,,TX,77049.0,"13542 Kinsman Rd, Houston, TX 77049",https://www.zillow.com/homedetails/13542-Kinsman-Rd-Houston-TX-77049/338055565_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
324000.0,3.0,2.0,1713.0,7365.996,single_family,1987.0,Houston,29.93267,-95.172424,,TX,77044.0,"14423 Gadwall Ct, Houston, TX 77044",https://www.zillow.com/homedetails/14423-Gadwall-Ct-Houston-TX-77044/62566975_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
415000.0,4.0,3.0,2841.0,7853.868,single_family,1987.0,Houston,29.92263,-95.17241,,TX,77044.0,"13522 Summer Villa Ln, Houston, TX 77044",https://www.zillow.com/homedetails/13522-Summer-Villa-Ln-Houston-TX-77044/70310808_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
302640.0,4.0,3.0,1981.0,5477.623555143062,single_family,1987.0,Crosby,29.955376,-95.1226,,TX,77532.0,"2531 Paloverde Canyon Ct, Crosby, TX 77532",https://www.zillow.com/homedetails/2531-Paloverde-Canyon-Ct-Crosby-TX-77532/457626023_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
249000.0,4.0,2.0,1692.0,4800.312,single_family,1987.0,Houston,29.864466,-95.1949,,TX,77044.0,"9938 Yanet Grove Ln, Houston, TX 77044",https://www.zillow.com/homedetails/9938-Yanet-Grove-Ln-Houston-TX-77044/338052598_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
371820.0,4.0,4.0,2705.0,5477.623555143062,single_family,1987.0,Houston,29.882965,-95.14437,,TX,77044.0,"11103 Rose River Dr, Houston, TX 77044",https://www.zillow.com/homedetails/11103-Rose-River-Dr-Houston-TX-77044/461474492_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
376050.0,4.0,4.0,2778.0,5477.623555143062,single_family,1987.0,Houston,29.882944,-95.144295,,TX,77044.0,"11130 Tulip Ridge Trl, Houston, TX 77044",https://www.zillow.com/homedetails/11130-Tulip-Ridge-Trl-Houston-TX-77044/461474493_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
345260.0,4.0,3.0,1876.0,5477.623555143062,single_family,1987.0,Houston,29.882889,-95.14425,,TX,77044.0,"11107 Rose River Dr, Houston, TX 77044",https://www.zillow.com/homedetails/11107-Rose-River-Dr-Houston-TX-77044/461474336_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
174000.0,3.0,2.0,1380.0,8102.16,single_family,1987.0,Houston,29.840656,-95.18895,,TX,77049.0,"8103 Royalwood Dr, Houston, TX 77049",https://www.zillow.com/homedetails/8103-Royalwood-Dr-Houston-TX-77049/28077812_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
289900.0,4.0,3.0,2320.0,5074.74,single_family,1987.0,Houston,29.877516,-95.138756,,TX,77044.0,"15607 Sheldon Ridge Way, Houston, TX 77044",https://www.zillow.com/homedetails/15607-Sheldon-Ridge-Way-Houston-TX-77044/243980203_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
427000.0,4.0,4.0,3115.0,8712.0,single_family,1987.0,Houston,29.922352,-95.169395,,TX,77044.0,"13610 Popes Creek Ln, Houston, TX 77044",https://www.zillow.com/homedetails/13610-Popes-Creek-Ln-Houston-TX-77044/80563004_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
130000.0,2.0,2.0,1084.0,6599.34,single_family,1987.0,Houston,29.849054,-95.198074,,TX,77044.0,"8618 Van Hut Ln, Houston, TX 77044",https://www.zillow.com/homedetails/8618-Van-Hut-Ln-Houston-TX-77044/28291822_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
460000.0,4.0,3.0,3031.0,8864.46,single_family,1987.0,Houston,29.962704,-95.16463,,TX,77044.0,"13503 Navigate Point Ln, Houston, TX 77044",https://www.zillow.com/homedetails/13503-Navigate-Point-Ln-Houston-TX-77044/112151363_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
249900.0,4.0,2.0,1588.0,8881.884,single_family,1987.0,Houston,29.839554,-95.19059,,TX,77049.0,"13338 Forest Knoll Dr, Houston, TX 77049",https://www.zillow.com/homedetails/13338-Forest-Knoll-Dr-Houston-TX-77049/28077828_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
449000.0,4.0,4.0,3220.0,8481.132,single_family,1987.0,Houston,29.92767,-95.16552,,TX,77044.0,"14534 Mountain Cliff Ln, Houston, TX 77044",https://www.zillow.com/homedetails/14534-Mountain-Cliff-Ln-Houston-TX-77044/123229573_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
262500.0,5.0,3.0,2496.0,4704.48,single_family,1987.0,Houston,29.822752,-95.162415,,TX,77049.0,"6522 Green Pear Ln, Houston, TX 77049",https://www.zillow.com/homedetails/6522-Green-Pear-Ln-Houston-TX-77049/84029577_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
209900.0,4.0,2.0,1340.0,5937.228,single_family,1987.0,Houston,29.857204,-95.13389,,TX,77049.0,"17003 Blairwood Dr, Houston, TX 77049",https://www.zillow.com/homedetails/17003-Blairwood-Dr-Houston-TX-77049/28147712_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
549000.0,3.0,2.0,1800.0,1.8,single_family,1987.0,Houston,29.884016,-95.1415,,TX,77044.0,"15501 Garrett Rd, Houston, TX 77044",https://www.zillow.com/homedetails/15501-Garrett-Rd-Houston-TX-77044/112161920_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
375000.0,4.0,3.0,3048.0,8851.392,single_family,1987.0,Houston,29.818913,-95.16748,,TX,77049.0,"6602 Millford Ct, Houston, TX 77049",https://www.zillow.com/homedetails/6602-Millford-Ct-Houston-TX-77049/68422249_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
209900.0,2.0,2.0,1410.0,0.31,single_family,1987.0,Houston,29.89638,-95.16406,,TX,77044.0,"16127 Long Rd, Houston, TX 77044",https://www.zillow.com/homedetails/16127-Long-Rd-Houston-TX-77044/27802140_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
385395.0,4.0,4.0,2778.0,5477.623555143062,single_family,1987.0,Houston,29.849113,-95.17042,,TX,77049.0,"14803 Diamond Dove Ln, Houston, TX 77049",https://www.zillow.com/homedetails/14803-Diamond-Dove-Ln-Houston-TX-77049/461340769_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
256990.0,3.0,3.0,1416.0,5477.623555143062,single_family,1987.0,Houston,30.00995,-95.44213,,TX,77090.0,"Everett Plan, The Villas at Legacy Park",https://www.zillow.com/community/villas-at-legacy-park/454860264_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
210000.0,2.0,2.0,1041.0,6886.836,single_family,1987.0,Houston,29.976488,-95.478806,,TX,77014.0,"13747 Vickston Ln, Houston, TX 77014",https://www.zillow.com/homedetails/13747-Vickston-Ln-Houston-TX-77014/28438952_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
309786.0,4.0,3.0,2630.0,0.3419,single_family,1987.0,Houston,30.03059,-95.457214,,TX,77090.0,"1102 Belaya Ln, Houston, TX 77090",https://www.zillow.com/homedetails/1102-Belaya-Ln-Houston-TX-77090/28176067_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
260000.0,3.0,3.0,1926.0,5477.623555143062,single_family,1987.0,Houston,29.990404,-95.43362,,TX,77090.0,"14914 Huntington Willow Ln, Houston, TX 77090",https://www.zillow.com/homedetails/14914-Huntington-Willow-Ln-Houston-TX-77090/123235611_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
230000.0,3.0,3.0,1840.0,3920.4,single_family,1987.0,Houston,29.975313,-95.4065,,TX,77073.0,"1223 Grassy View Dr, Houston, TX 77073",https://www.zillow.com/homedetails/1223-Grassy-View-Dr-Houston-TX-77073/121111904_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
235000.0,3.0,2.0,1808.0,6712.596,single_family,1987.0,Houston,29.972345,-95.4429,,TX,77014.0,"1635 Ridgebriar Dr, Houston, TX 77014",https://www.zillow.com/homedetails/1635-Ridgebriar-Dr-Houston-TX-77014/28475082_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
265000.0,4.0,3.0,2130.0,0.2576,single_family,1987.0,Humble,30.047691,-95.223434,,TX,77339.0,"2006 Running Springs Dr, Humble, TX 77339",https://www.zillow.com/homedetails/2006-Running-Springs-Dr-Humble-TX-77339/28158030_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
220000.0,3.0,2.0,1452.0,5048.604,single_family,1987.0,Houston,30.028421,-95.39788,,TX,77073.0,"21218 Yew Ln, Houston, TX 77073",https://www.zillow.com/homedetails/21218-Yew-Ln-Houston-TX-77073/348184632_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
228000.0,3.0,2.0,1572.0,7244.028,single_family,1987.0,Houston,29.980167,-95.484184,,TX,77014.0,"14115 Sableridge Dr, Houston, TX 77014",https://www.zillow.com/homedetails/14115-Sableridge-Dr-Houston-TX-77014/28428939_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
339500.0,4.0,3.0,2777.0,9374.112,single_family,1987.0,Houston,30.027441,-95.44731,,TX,77090.0,"723 Loire Ln, Houston, TX 77090",https://www.zillow.com/homedetails/723-Loire-Ln-Houston-TX-77090/28182027_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
264900.0,3.0,3.0,2326.0,7244.028,single_family,1987.0,Houston,29.976877,-95.463936,,TX,77014.0,"2719 Chatford Hollow Ln, Houston, TX 77014",https://www.zillow.com/homedetails/2719-Chatford-Hollow-Ln-Houston-TX-77014/62604263_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
258000.0,3.0,3.0,1763.0,3476.088,single_family,1987.0,Houston,30.01367,-95.41482,,TX,77073.0,"22102 Great Royal Ln, Houston, TX 77073",https://www.zillow.com/homedetails/22102-Great-Royal-Ln-Houston-TX-77073/2066824070_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
259000.0,3.0,2.0,2130.0,6599.34,single_family,1987.0,Houston,29.973862,-95.46002,,TX,77014.0,"12907 Porter Meadow Ln, Houston, TX 77014",https://www.zillow.com/homedetails/12907-Porter-Meadow-Ln-Houston-TX-77014/80532690_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
269000.0,3.0,2.0,1994.0,8350.452,single_family,1987.0,Houston,29.984432,-95.48067,,TX,77014.0,"3807 Stableridge Dr, Houston, TX 77014",https://www.zillow.com/homedetails/3807-Stableridge-Dr-Houston-TX-77014/28546666_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
190000.0,4.0,3.0,1630.0,2591.82,single_family,1987.0,Houston,29.978128,-95.40604,,TX,77073.0,"1071 Verde Trails Dr, Houston, TX 77073",https://www.zillow.com/homedetails/1071-Verde-Trails-Dr-Houston-TX-77073/80513065_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
105000.0,2.0,2.0,1134.0,2.4772,townhouse,1987.0,Houston,30.02375,-95.4496,,TX,77090.0,"17401 Red Oak Dr, Houston, TX 77090",https://www.zillow.com/homedetails/17401-Red-Oak-Dr-Houston-TX-77090/28375773_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
275000.0,4.0,3.0,2107.0,7701.408,single_family,1987.0,Houston,30.003328,-95.43591,,TX,77090.0,"16247 Green Shade Dr, Houston, TX 77090",https://www.zillow.com/homedetails/16247-Green-Shade-Dr-Houston-TX-77090/28141759_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
267000.0,5.0,3.0,2520.0,3868.128,single_family,1987.0,Houston,30.0084,-95.44177,,TX,77090.0,"1011 Larks Trace Ln, Houston, TX 77090",https://www.zillow.com/homedetails/1011-Larks-Trace-Ln-Houston-TX-77090/118399383_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
336900.0,3.0,3.0,2232.0,5477.623555143062,single_family,1987.0,Houston,29.984417,-95.43517,,TX,77090.0,"Rev 2232NC Plan, Eagle Landing",https://www.zillow.com/community/eagle-landing/459226064_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
370000.0,4.0,4.0,2924.0,8250.264,single_family,1987.0,Houston,30.007868,-95.484924,,TX,77068.0,"3122 Mission Grove Dr, Houston, TX 77068",https://www.zillow.com/homedetails/3122-Mission-Grove-Dr-Houston-TX-77068/28418603_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
265000.0,4.0,3.0,2240.0,4399.56,single_family,1987.0,Houston,29.977568,-95.39961,,TX,77073.0,"1502 Spencer Glen Ln, Houston, TX 77073",https://www.zillow.com/homedetails/1502-Spencer-Glen-Ln-Houston-TX-77073/161435539_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
222899.0,4.0,3.0,1772.0,4565.088,single_family,1987.0,Houston,29.977037,-95.40789,,TX,77073.0,"19410 Green Chase Ln, Houston, TX 77073",https://www.zillow.com/homedetails/19410-Green-Chase-Ln-Houston-TX-77073/89646810_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
291000.0,4.0,2.0,1868.0,6690.816,single_family,1987.0,Houston,30.001768,-95.482765,,TX,77068.0,"3315 Manor Tree Ln, Houston, TX 77068",https://www.zillow.com/homedetails/3315-Manor-Tree-Ln-Houston-TX-77068/62602916_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
499000.0,4.0,3.0,3624.0,10001.376,single_family,1987.0,Houston,30.012325,-95.48301,,TX,77068.0,"15510 Beecham Dr, Houston, TX 77068",https://www.zillow.com/homedetails/15510-Beecham-Dr-Houston-TX-77068/52413078_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
589900.0,3.0,3.0,3102.0,0.9192,single_family,1987.0,Humble,30.046995,-95.20509,,TX,77339.0,"2918 Kings Forest Dr, Humble, TX 77339",https://www.zillow.com/homedetails/2918-Kings-Forest-Dr-Humble-TX-77339/28191824_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
300000.0,4.0,3.0,2640.0,5863.176,single_family,1987.0,Houston,29.978767,-95.46501,,TX,77014.0,"13415 Jersie Violet Ln, Houston, TX 77014",https://www.zillow.com/homedetails/13415-Jersie-Violet-Ln-Houston-TX-77014/243981318_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
330000.0,4.0,2.0,2177.0,0.2893,single_family,1987.0,Humble,30.032434,-95.245026,,TX,77339.0,"1111 Burning Tree Rd, Humble, TX 77339",https://www.zillow.com/homedetails/1111-Burning-Tree-Rd-Humble-TX-77339/28104984_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
290900.0,3.0,3.0,1553.0,5477.623555143062,single_family,1987.0,Houston,29.984417,-95.43517,,TX,77090.0,"June 1605 NSMOD Plan, Eagle Landing",https://www.zillow.com/community/eagle-landing/459226042_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
285400.0,3.0,2.0,1599.0,5477.623555143062,single_family,1987.0,Houston,29.984417,-95.43517,,TX,77090.0,"Athena 1599NC Plan, Eagle Landing",https://www.zillow.com/community/eagle-landing/459226049_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
288000.0,4.0,2.0,1588.0,0.3708,single_family,1987.0,Humble,30.027918,-95.23077,,TX,77339.0,"1618 Hamblen Rd, Humble, TX 77339",https://www.zillow.com/homedetails/1618-Hamblen-Rd-Humble-TX-77339/28093716_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
335000.0,4.0,2.0,2240.0,9282.636,single_family,1987.0,Humble,30.043762,-95.2345,,TX,77339.0,"1406 Lofty Mills Dr, Humble, TX 77339",https://www.zillow.com/homedetails/1406-Lofty-Mills-Dr-Humble-TX-77339/28524029_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
227000.0,3.0,3.0,2002.0,2130.084,townhouse,1987.0,Houston,29.993568,-95.48261,,TX,77014.0,"14420 Walters Rd Unit 55, Houston, TX 77014",https://www.zillow.com/homedetails/14420-Walters-Rd-UNIT-55-Houston-TX-77014/55474691_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
325000.0,3.0,3.0,2335.0,7501.032,single_family,1987.0,Humble,30.043034,-95.23425,,TX,77339.0,"1418 Summer Rain Dr, Humble, TX 77339",https://www.zillow.com/homedetails/1418-Summer-Rain-Dr-Humble-TX-77339/28523994_zpid/,dataset_zillow-scraper_2026-04-09_22-54-52-472.csv,real_raw,False
