price,address,listing_url,description,latitude,longitude,data_tier,is_synthetic_augment,bedrooms,bathrooms,sqft,lot_size,location,property_type,price_per_sqft,property_age,bed_bath_ratio,location_target_enc,location_cluster,amenity_count,luxury_score
275000.0,,https://www.zillow.com/homedetails/3827-Wood-Stone-Walk-Dr-Houston-TX-77084/28376511_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,130.56452735312808,39.0,1.0,434955.5737602818,0,0,5.44
350000.0,,https://www.zillow.com/homedetails/14602-Liscomb-Dr-Houston-TX-77084/28476992_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,166.1730348130721,39.0,1.0,434955.5737602818,0,0,6.02
270000.0,,https://www.zillow.com/homedetails/17015-Jane-Lynn-Ln-Houston-TX-77070/28215890_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,128.19062685579848,39.0,1.0,434955.5737602818,0,0,5.4
650000.0,,https://www.zillow.com/homedetails/8106-Hollowhaven-Ct-Houston-TX-77095/80558459_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,308.6070646528482,39.0,1.0,434955.5737602818,0,0,8.31
435000.0,,https://www.zillow.com/homedetails/13007-Orchard-Hollow-Way-Houston-TX-77065/28514724_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,206.52934326767533,39.0,1.0,434955.5737602818,0,0,6.67
385000.0,,https://www.zillow.com/homedetails/7523-Highland-Farms-Rd-Houston-TX-77095/28502692_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,182.79033829437927,39.0,1.0,434955.5737602818,0,0,6.28
1195000.0,,https://www.zillow.com/homedetails/9922-Vintage-Villa-Dr-Houston-TX-77070/118402451_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,567.3622188617747,39.0,1.0,434955.5737602818,0,0,12.49
650000.0,,https://www.zillow.com/homedetails/2618-Lake-Kolbe-Ln-Houston-TX-77080/251170913_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,308.6070646528482,39.0,1.0,434955.5737602818,0,0,8.31
599900.0,,https://www.zillow.com/homedetails/2620-Lake-Kolbe-Ln-Houston-TX-77080/251171945_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,284.8205816696056,39.0,1.0,434955.5737602818,0,0,7.93
330000.0,,https://www.zillow.com/homedetails/8722-Iris-Arbor-Ln-Houston-TX-77095/70313068_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,156.6774328237537,39.0,1.0,434955.5737602818,0,0,5.86
390000.0,,https://www.zillow.com/homedetails/13119-Walnut-Lake-Rd-Houston-TX-77065/28505210_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,185.16423879170893,39.0,1.0,434955.5737602818,0,0,6.32
420000.0,,https://www.zillow.com/homedetails/13603-Foxmoor-Ln-Houston-TX-77069/28169448_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,199.40764177568653,39.0,1.0,434955.5737602818,0,0,6.55
285000.0,,https://www.zillow.com/homedetails/10202-Jockey-Club-Dr-Houston-TX-77065/28403635_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,135.3123283477873,39.0,1.0,434955.5737602818,0,0,5.52
329000.0,,https://www.zillow.com/homedetails/6607-Queensclub-Dr-Houston-TX-77069/28446923_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,156.2026527242878,39.0,1.0,434955.5737602818,0,0,5.85
515000.0,,https://www.zillow.com/homedetails/16803-Sandestine-Dr-Houston-TX-77095/28528991_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,244.5117512249489,39.0,1.0,434955.5737602818,0,0,7.28
257900.0,,https://www.zillow.com/homedetails/7306-Log-Hollow-Dr-Houston-TX-77040/28242552_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,122.44578765226083,39.0,1.0,434955.5737602818,0,0,5.31
285000.0,,https://www.zillow.com/homedetails/11913-Fondren-Meadow-Dr-Houston-TX-77071/28546090_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,135.3123283477873,39.0,1.0,434955.5737602818,0,0,5.52
235000.0,,https://www.zillow.com/homedetails/10503-Swan-Glen-Dr-Houston-TX-77099/28391276_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,111.57332337449128,39.0,1.0,434955.5737602818,0,0,5.13
65000.0,,https://www.zillow.com/homedetails/12500-Sandpiper-Dr-APT-13-Houston-TX-77035/28424661_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,30.860706465284817,39.0,1.0,434955.5737602818,0,0,3.83
209000.0,,https://www.zillow.com/homedetails/11566-S-Kirkwood-Rd-Stafford-TX-77477/28231947_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,99.22904078837736,39.0,1.0,434955.5737602818,0,0,4.93
120000.0,,https://www.zillow.com/homedetails/7700-Creekbend-Dr-APT-74-Houston-TX-77071/28234796_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,56.973611935910434,39.0,1.0,434955.5737602818,0,0,4.25
112900.0,,https://www.zillow.com/homedetails/6217-Ludington-Dr-UNIT-20-915-Houston-TX-77035/28466187_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,53.6026732297024,39.0,1.0,434955.5737602818,0,0,4.2
127500.0,,https://www.zillow.com/homedetails/11963-Bob-White-Dr-APT-854-Houston-TX-77035/2093317868_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,60.534462681904834,39.0,1.0,434955.5737602818,0,0,4.31
299000.0,,https://www.zillow.com/homedetails/12323-Split-Rail-Ln-Houston-TX-77071/28232496_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,141.95924974031016,39.0,1.0,434955.5737602818,0,0,5.62
309000.0,,https://www.zillow.com/homedetails/11006-Landsbury-Ct-Houston-TX-77099/28313726_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,146.70705073496936,39.0,1.0,434955.5737602818,0,0,5.7
310000.0,,https://www.zillow.com/homedetails/5934-Willowbend-Blvd-Houston-TX-77096/28034748_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,147.1818308344353,39.0,1.0,434955.5737602818,0,0,5.71
205900.0,,https://www.zillow.com/homedetails/10714-Bayou-Place-Ct-Houston-TX-77099/28313556_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,97.757222480033,39.0,1.0,434955.5737602818,0,0,4.91
334000.0,,https://www.zillow.com/homedetails/8810-Covent-Garden-St-Houston-TX-77031/28189679_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,158.5765532216174,39.0,1.0,434955.5737602818,0,0,5.89
150000.0,,https://www.zillow.com/homedetails/6103-Ludington-Dr-UNIT-4-942-Houston-TX-77035/28466079_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,71.21701491988804,39.0,1.0,434955.5737602818,0,0,4.48
142500.0,,https://www.zillow.com/homedetails/8319-Frontenac-Dr-Houston-TX-77071/97613315_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,67.65616417389364,39.0,1.0,434955.5737602818,0,0,4.43
442000.0,,https://www.zillow.com/homedetails/6207-Rollingbrook-Dr-Houston-TX-77096/28169558_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,209.8528039639368,39.0,1.0,434955.5737602818,0,0,6.72
89888.0,,https://www.zillow.com/homedetails/10501-South-Dr-APT-246-Houston-TX-77099/28346863_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,42.677033580792646,39.0,1.0,434955.5737602818,0,0,4.02
93888.0,,https://www.zillow.com/homedetails/10501-South-Dr-APT-251-Houston-TX-77099/28346868_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,44.57615397865632,39.0,1.0,434955.5737602818,0,0,4.05
110000.0,,https://www.zillow.com/homedetails/12380-Sandpiper-Dr-APT-810-Houston-TX-77035/28484717_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,52.22581094125123,39.0,1.0,434955.5737602818,0,0,4.18
88888.0,,https://www.zillow.com/homedetails/10501-South-Dr-APT-303-Houston-TX-77099/28346920_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,42.20225348132672,39.0,1.0,434955.5737602818,0,0,4.01
70000.0,,https://www.zillow.com/homedetails/10100-S-Gessner-Rd-APT-202-Houston-TX-77071/28409967_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,33.23460696261442,39.0,1.0,434955.5737602818,0,0,3.87
295000.0,,https://www.zillow.com/homedetails/12710-Crow-Valley-Ln-Houston-TX-77099/27567346_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,140.0601293424465,39.0,1.0,434955.5737602818,0,0,5.59
227500.0,,https://www.zillow.com/homedetails/12431-Huntington-Field-Dr-Houston-TX-77099/28191191_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,108.01247262849688,39.0,1.0,434955.5737602818,0,0,5.08
139900.0,,https://www.zillow.com/homedetails/6370-Creekbend-Dr-55-Houston-TX-77096/349026977_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,66.42173591528226,39.0,1.0,434955.5737602818,0,0,4.41
294990.0,,https://www.zillow.com/homedetails/11510-Pagoda-Dr-Stafford-TX-77477/28342045_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,140.05538154145182,39.0,1.0,434955.5737602818,0,0,5.59
298000.0,,https://www.zillow.com/homedetails/9114-Spellman-Rd-Houston-TX-77031/28165444_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,141.48446964084425,39.0,1.0,434955.5737602818,0,0,5.62
235000.0,,https://www.zillow.com/homedetails/12115-Kemerton-Dr-Houston-TX-77099/28268617_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,111.57332337449128,39.0,1.0,434955.5737602818,0,0,5.13
58000.0,,https://www.zillow.com/homedetails/12380-Sandpiper-Dr-APT-403-Houston-TX-77035/28484674_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,27.53724576902338,39.0,1.0,434955.5737602818,0,0,3.78
255000.0,,https://www.zillow.com/homedetails/7715-Candlegreen-Ln-Houston-TX-77071/28232156_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,121.06892536380968,39.0,1.0,434955.5737602818,0,0,5.29
95000.0,,https://www.zillow.com/homedetails/14550-Fonmeadow-Dr-APT-1100-Houston-TX-77035/28491701_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,45.10410944926243,39.0,1.0,434955.5737602818,0,0,4.06
410000.0,,https://www.zillow.com/homedetails/8006-N-Circle-Dr-Houston-TX-77071/28403827_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,194.65984078102733,39.0,1.0,434955.5737602818,0,0,6.48
330000.0,,https://www.zillow.com/homedetails/11021-Panther-Ct-Houston-TX-77099/70306985_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,156.6774328237537,39.0,1.0,434955.5737602818,0,0,5.86
124900.0,,https://www.zillow.com/homedetails/9200-W-Bellfort-St-APT-98-Houston-TX-77031/28298866_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,59.30003442329345,39.0,1.0,434955.5737602818,0,0,4.29
102000.0,,https://www.zillow.com/homedetails/10101-S-Gessner-Rd-APT-307-Houston-TX-77071/28445798_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,48.42757014552387,39.0,1.0,434955.5737602818,0,0,4.11
203500.0,,https://www.zillow.com/homedetails/11519-Hornbrook-Dr-Houston-TX-77099/28151084_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,96.61775024131478,39.0,1.0,434955.5737602818,0,0,4.89
399900.0,,https://www.zillow.com/homedetails/8018-Candle-Ln-Houston-TX-77071/28249367_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,189.86456177642157,39.0,1.0,434955.5737602818,0,0,6.4
219900.0,,https://www.zillow.com/homedetails/9326-Willow-Meadow-Dr-Houston-TX-77031/28140665_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,104.40414387255588,39.0,1.0,434955.5737602818,0,0,5.02
185000.0,,https://www.zillow.com/homedetails/8754-Wilcrest-Dr-Houston-TX-77099/2096744571_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,87.83431840119525,39.0,1.0,434955.5737602818,0,0,4.75
280000.0,,https://www.zillow.com/homedetails/12518-Hunting-Briar-Dr-Houston-TX-77099/28212719_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,132.93842785045769,39.0,1.0,434955.5737602818,0,0,5.48
280000.0,,https://www.zillow.com/homedetails/10913-Panther-Ct-Houston-TX-77099/70306971_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,132.93842785045769,39.0,1.0,434955.5737602818,0,0,5.48
79500.0,,https://www.zillow.com/homedetails/12651-Windsor-Village-Dr-2651-Houston-TX-77071/28466880_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,37.74501790754066,39.0,1.0,434955.5737602818,0,0,3.94
249000.0,,https://www.zillow.com/homedetails/10410-Huntington-Dale-Dr-Houston-TX-77099/28190866_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,118.22024476701417,39.0,1.0,434955.5737602818,0,0,5.24
210000.0,,https://www.zillow.com/homedetails/11403-Spring-Grove-Dr-Houston-TX-77099/28160480_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,99.70382088784326,39.0,1.0,434955.5737602818,0,0,4.94
289900.0,,https://www.zillow.com/homedetails/9731-Harrowgate-Dr-Houston-TX-77031/28198367_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,137.6387508351703,39.0,1.0,434955.5737602818,0,0,5.55
305000.0,,https://www.zillow.com/homedetails/11406-Caesar-Dr-Stafford-TX-77477/28341970_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,144.8079303371057,39.0,1.0,434955.5737602818,0,0,5.67
260000.0,,https://www.zillow.com/homedetails/13710-Wood-River-Dr-Houston-TX-77085/28457698_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,123.44282586113928,39.0,1.0,434955.5737602818,0,0,5.33
72000.0,,https://www.zillow.com/homedetails/10110-Forum-West-Dr-APT-421-Houston-TX-77036/28403975_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,34.18416716154626,39.0,1.0,434955.5737602818,0,0,3.89
158800.0,,https://www.zillow.com/homedetails/10831-Sandpiper-Dr-188-Houston-TX-77096/28177892_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,75.39507979518814,39.0,1.0,434955.5737602818,0,0,4.55
150000.0,,https://www.zillow.com/homedetails/12807-Crow-Valley-Ln-Houston-TX-77099/27567407_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,71.21701491988804,39.0,1.0,434955.5737602818,0,0,4.48
235000.0,,https://www.zillow.com/homedetails/10918-Westbrae-Village-Dr-Houston-TX-77031/52418437_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,111.57332337449128,39.0,1.0,434955.5737602818,0,0,5.13
95000.0,,https://www.zillow.com/homedetails/10603-S-Wilcrest-Dr-APT-35-Houston-TX-77099/28346753_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,45.10410944926243,39.0,1.0,434955.5737602818,0,0,4.06
260000.0,,https://www.zillow.com/homedetails/7707-Candlegreen-Ln-Houston-TX-77071/28232154_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,123.44282586113928,39.0,1.0,434955.5737602818,0,0,5.33
329000.0,,https://www.zillow.com/homedetails/8923-Haverstock-Dr-Houston-TX-77031/28164784_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,156.2026527242878,39.0,1.0,434955.5737602818,0,0,5.85
419500.0,,https://www.zillow.com/homedetails/10727-Kitty-Brook-Dr-Houston-TX-77071/28179231_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,199.1702517259536,39.0,1.0,434955.5737602818,0,0,6.55
79000.0,,https://www.zillow.com/homedetails/8287-Creekbend-Dr-8287-Houston-TX-77071/28488284_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,37.507627857807705,39.0,1.0,434955.5737602818,0,0,3.94
249900.0,,https://www.zillow.com/homedetails/9219-Tooley-Dr-Houston-TX-77031/28140597_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,118.64754685653348,39.0,1.0,434955.5737602818,0,0,5.25
124999.0,,https://www.zillow.com/homedetails/6305-Dryad-Dr-630-Houston-TX-77035/27808433_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,59.34703765314057,39.0,1.0,434955.5737602818,0,0,4.29
68000.0,,https://www.zillow.com/homedetails/6633-W-Airport-Blvd-APT-1206-Houston-TX-77035/28422409_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,32.28504676368258,39.0,1.0,434955.5737602818,0,0,3.85
174999.0,,https://www.zillow.com/homedetails/8888-Benning-Dr-APT-171-Houston-TX-77031/28472766_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,83.08604262643658,39.0,1.0,434955.5737602818,0,0,4.67
245900.0,,https://www.zillow.com/homedetails/5811-Greencraig-Dr-Houston-TX-77035/28048630_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,116.7484264586698,39.0,1.0,434955.5737602818,0,0,5.22
344900.0,,https://www.zillow.com/homedetails/9110-Vickijohn-Dr-Houston-TX-77031/28164942_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,163.7516563057959,39.0,1.0,434955.5737602818,0,0,5.98
274950.0,,https://www.zillow.com/homedetails/12803-Kitty-Brook-Ln-Houston-TX-77071/28418375_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,130.5407883481548,39.0,1.0,434955.5737602818,0,0,5.44
230000.0,,https://www.zillow.com/homedetails/14311-Benita-St-Houston-TX-77085/27919989_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,109.19942287716168,39.0,1.0,434955.5737602818,0,0,5.1
209900.0,,https://www.zillow.com/homedetails/12009-Sandpiper-Dr-Houston-TX-77035/28435142_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,99.65634287789668,39.0,1.0,434955.5737602818,0,0,4.94
285000.0,,https://www.zillow.com/homedetails/9306-Bankside-Dr-Houston-TX-77031/28165054_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,135.3123283477873,39.0,1.0,434955.5737602818,0,0,5.52
280000.0,,https://www.zillow.com/homedetails/12811-Club-Ln-Houston-TX-77099/27567430_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,132.93842785045769,39.0,1.0,434955.5737602818,0,0,5.48
95000.0,,https://www.zillow.com/homedetails/10667-Braes-Bend-Dr-Houston-TX-77071/28488318_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,45.10410944926243,39.0,1.0,434955.5737602818,0,0,4.06
230000.0,,https://www.zillow.com/homedetails/6319-Coachwood-Dr-Houston-TX-77035/28285048_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,109.19942287716168,39.0,1.0,434955.5737602818,0,0,5.1
249888.0,,https://www.zillow.com/homedetails/11870-Plumpoint-Dr-Houston-TX-77099/28408896_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,118.64184949533988,39.0,1.0,434955.5737602818,0,0,5.25
260000.0,,https://www.zillow.com/homedetails/12106-Fairmeadow-Dr-Houston-TX-77071/28232201_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,123.44282586113928,39.0,1.0,434955.5737602818,0,0,5.33
320000.0,,https://www.zillow.com/homedetails/10606-Hoyte-Dr-Houston-TX-77031/28140477_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,151.9296318290945,39.0,1.0,434955.5737602818,0,0,5.79
110000.0,,https://www.zillow.com/homedetails/11000-Kinghurst-Dr-UNIT-187-Houston-TX-77099/28390632_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,52.22581094125123,39.0,1.0,434955.5737602818,0,0,4.18
73000.0,,https://www.zillow.com/homedetails/8100-Creekbend-Dr-APT-157-Houston-TX-77071/89649070_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,34.65894726101218,39.0,1.0,434955.5737602818,0,0,3.89
270000.0,,https://www.zillow.com/homedetails/9211-Benning-Dr-Houston-TX-77031/28165434_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,128.19062685579848,39.0,1.0,434955.5737602818,0,0,5.4
178000.0,,https://www.zillow.com/homedetails/6330-Creekbend-Dr-UNIT-D-Houston-TX-77096/439638769_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,84.51085770493381,39.0,1.0,434955.5737602818,0,0,4.7
74900.0,,https://www.zillow.com/homedetails/6106-W-Airport-Blvd-18-Houston-TX-77035/28391650_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,35.56102944999743,39.0,1.0,434955.5737602818,0,0,3.91
300000.0,,https://www.zillow.com/homedetails/11931-Dunlap-St-Houston-TX-77035/28031681_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,142.4340298397761,39.0,1.0,434955.5737602818,0,0,5.63
399999.0,,https://www.zillow.com/homedetails/10902-Braewick-Dr-Houston-TX-77096/28035042_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,189.91156500626863,39.0,1.0,434955.5737602818,0,0,6.4
85000.0,,https://www.zillow.com/homedetails/10501-South-Dr-APT-293-Houston-TX-77099/28346910_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,40.35630845460322,39.0,1.0,434955.5737602818,0,0,3.98
510000.0,,https://www.zillow.com/homedetails/7715-Coachwood-Dr-Houston-TX-77071/28276446_zpid/,,29.784128013985686,-95.42098180005512,real_raw,False,3.0,3.0,2106.238237712362,5767.2784984740665,Houston,unknown,242.1378507276193,39.0,1.0,434955.5737602818,0,0,7.24
